DISTRITO,MAT_CRECHE,DEM_CRECHE,ANO,MES_ANO_REF,DISTRITO_F,TOTAL,SIGLA_DIST
ERMELINO MATARAZZO,2548.0,1379.0,2015.0,jun-15,Ermelino Matarazzo,7007,ERM
ERMELINO MATARAZZO,2796.0,1470.0,2015.0,set-15,Ermelino Matarazzo,7007,ERM
ERMELINO MATARAZZO,2866.0,660.0,2015.0,dez-15,Ermelino Matarazzo,7007,ERM
ERMELINO MATARAZZO,3284.0,647.0,2016.0,mar-16,Ermelino Matarazzo,6863,ERM
ERMELINO MATARAZZO,3318.0,809.0,2016.0,jun-16,Ermelino Matarazzo,6863,ERM
ERMELINO MATARAZZO,3327.0,1139.0,2016.0,set-16,Ermelino Matarazzo,6863,ERM
ERMELINO MATARAZZO,3333.0,316.0,2016.0,dez-16,Ermelino Matarazzo,6863,ERM
ERMELINO MATARAZZO,3518.0,589.0,2017.0,mar-17,Ermelino Matarazzo,6717,ERM
ERMELINO MATARAZZO,3510.0,702.0,2017.0,jun-17,Ermelino Matarazzo,6717,ERM
ERMELINO MATARAZZO,3515.0,1071.0,2017.0,set-17,Ermelino Matarazzo,6717,ERM
ERMELINO MATARAZZO,3631.0,166.0,2017.0,dez-17,Ermelino Matarazzo,6717,ERM
FREGUESIA DO O,673.0,599.0,2006.0,jun-06,Freguesia do Ó,7168,FRE
FREGUESIA DO O,697.0,958.0,2006.0,set-06,Freguesia do Ó,7168,FRE
FREGUESIA DO O,728.0,843.0,2006.0,dez-06,Freguesia do Ó,7168,FRE
FREGUESIA DO O,770.0,634.0,2007.0,mar-07,Freguesia do Ó,6910,FRE
FREGUESIA DO O,777.0,592.0,2007.0,jun-07,Freguesia do Ó,6910,FRE
FREGUESIA DO O,774.0,1347.0,2007.0,set-07,Freguesia do Ó,6910,FRE
FREGUESIA DO O,811.0,725.0,2007.0,dez-07,Freguesia do Ó,6910,FRE
FREGUESIA DO O,1046.0,826.0,2008.0,mar-08,Freguesia do Ó,6664,FRE
FREGUESIA DO O,1101.0,993.0,2008.0,jun-08,Freguesia do Ó,6664,FRE
FREGUESIA DO O,1103.0,1146.0,2008.0,set-08,Freguesia do Ó,6664,FRE
FREGUESIA DO O,1239.0,458.0,2008.0,dez-08,Freguesia do Ó,6664,FRE
FREGUESIA DO O,1321.0,551.0,2009.0,mar-09,Freguesia do Ó,6419,FRE
FREGUESIA DO O,1434.0,707.0,2009.0,jun-09,Freguesia do Ó,6419,FRE
FREGUESIA DO O,1574.0,704.0,2009.0,set-09,Freguesia do Ó,6419,FRE
FREGUESIA DO O,1939.0,1133.0,2009.0,dez-09,Freguesia do Ó,6419,FRE
FREGUESIA DO O,1708.0,1280.0,2010.0,mar-10,Freguesia do Ó,6188,FRE
FREGUESIA DO O,1727.0,1500.0,2010.0,jun-10,Freguesia do Ó,6188,FRE
FREGUESIA DO O,1739.0,1974.0,2010.0,set-10,Freguesia do Ó,6188,FRE
FREGUESIA DO O,1729.0,1340.0,2010.0,dez-10,Freguesia do Ó,6188,FRE
FREGUESIA DO O,2578.0,1913.0,2011.0,mar-11,Freguesia do Ó,6480,FRE
FREGUESIA DO O,2655.0,2187.0,2011.0,jun-11,Freguesia do Ó,6480,FRE
FREGUESIA DO O,2672.0,2395.0,2011.0,set-11,Freguesia do Ó,6480,FRE
FREGUESIA DO O,2413.0,803.0,2011.0,dez-11,Freguesia do Ó,6480,FRE
FREGUESIA DO O,2582.0,1093.0,2012.0,mar-12,Freguesia do Ó,6782,FRE
FREGUESIA DO O,2681.0,1265.0,2012.0,jun-12,Freguesia do Ó,6782,FRE
FREGUESIA DO O,2773.0,1444.0,2012.0,set-12,Freguesia do Ó,6782,FRE
FREGUESIA DO O,2871.0,625.0,2012.0,dez-12,Freguesia do Ó,6782,FRE
FREGUESIA DO O,2650.0,725.0,2013.0,mar-13,Freguesia do Ó,7087,FRE
FREGUESIA DO O,2793.0,952.0,2013.0,jun-13,Freguesia do Ó,7087,FRE
FREGUESIA DO O,2805.0,1274.0,2013.0,set-13,Freguesia do Ó,7087,FRE
FREGUESIA DO O,2804.0,487.0,2013.0,dez-13,Freguesia do Ó,7087,FRE
FREGUESIA DO O,2895.0,704.0,2014.0,mar-14,Freguesia do Ó,7397,FRE
FREGUESIA DO O,2937.0,947.0,2014.0,jun-14,Freguesia do Ó,7397,FRE
FREGUESIA DO O,2931.0,1225.0,2014.0,set-14,Freguesia do Ó,7397,FRE
FREGUESIA DO O,2936.0,575.0,2014.0,dez-14,Freguesia do Ó,7397,FRE
FREGUESIA DO O,2955.0,572.0,2015.0,mar-15,Freguesia do Ó,7715,FRE
FREGUESIA DO O,2979.0,780.0,2015.0,jun-15,Freguesia do Ó,7715,FRE
FREGUESIA DO O,2998.0,1169.0,2015.0,set-15,Freguesia do Ó,7715,FRE
FREGUESIA DO O,2999.0,457.0,2015.0,dez-15,Freguesia do Ó,7715,FRE
FREGUESIA DO O,3105.0,651.0,2016.0,mar-16,Freguesia do Ó,7488,FRE
FREGUESIA DO O,3147.0,850.0,2016.0,jun-16,Freguesia do Ó,7488,FRE
FREGUESIA DO O,3149.0,1207.0,2016.0,set-16,Freguesia do Ó,7488,FRE
FREGUESIA DO O,3148.0,532.0,2016.0,dez-16,Freguesia do Ó,7488,FRE
FREGUESIA DO O,3150.0,743.0,2017.0,mar-17,Freguesia do Ó,7248,FRE
FREGUESIA DO O,3165.0,983.0,2017.0,jun-17,Freguesia do Ó,7248,FRE
FREGUESIA DO O,3165.0,1246.0,2017.0,set-17,Freguesia do Ó,7248,FRE
FREGUESIA DO O,3206.0,245.0,2017.0,dez-17,Freguesia do Ó,7248,FRE
GRAJAU,2555.0,3914.0,2006.0,jun-06,Grajaú,25304,GRA
GRAJAU,2555.0,4871.0,2006.0,set-06,Grajaú,25304,GRA
GRAJAU,2512.0,4385.0,2006.0,dez-06,Grajaú,25304,GRA
GRAJAU,2477.0,4439.0,2007.0,mar-07,Grajaú,24515,GRA
GRAJAU,3071.0,4105.0,2007.0,jun-07,Grajaú,24515,GRA
GRAJAU,3047.0,7284.0,2007.0,set-07,Grajaú,24515,GRA
GRAJAU,3036.0,3777.0,2007.0,dez-07,Grajaú,24515,GRA
GRAJAU,3088.0,5003.0,2008.0,mar-08,Grajaú,23734,GRA
GRAJAU,3218.0,5982.0,2008.0,jun-08,Grajaú,23734,GRA
GRAJAU,3398.0,7193.0,2008.0,set-08,Grajaú,23734,GRA
GRAJAU,3409.0,3553.0,2008.0,dez-08,Grajaú,23734,GRA
GRAJAU,3618.0,3858.0,2009.0,mar-09,Grajaú,22969,GRA
GRAJAU,3665.0,4945.0,2009.0,jun-09,Grajaú,22969,GRA
GRAJAU,3744.0,4923.0,2009.0,set-09,Grajaú,22969,GRA
GRAJAU,3893.0,4390.0,2009.0,dez-09,Grajaú,22969,GRA
GRAJAU,3703.0,4454.0,2010.0,mar-10,Grajaú,22240,GRA
GRAJAU,3872.0,5290.0,2010.0,jun-10,Grajaú,22240,GRA
GRAJAU,3869.0,6583.0,2010.0,set-10,Grajaú,22240,GRA
GRAJAU,3933.0,4503.0,2010.0,dez-10,Grajaú,22240,GRA
GRAJAU,7524.0,5863.0,2011.0,mar-11,Grajaú,23051,GRA
GRAJAU,7551.0,6807.0,2011.0,jun-11,Grajaú,23051,GRA
GRAJAU,8223.0,7891.0,2011.0,set-11,Grajaú,23051,GRA
GRAJAU,8207.0,5582.0,2011.0,dez-11,Grajaú,23051,GRA
GRAJAU,8013.0,6577.0,2012.0,mar-12,Grajaú,23869,GRA
GRAJAU,8080.0,7717.0,2012.0,jun-12,Grajaú,23869,GRA
GRAJAU,8076.0,8924.0,2012.0,set-12,Grajaú,23869,GRA
GRAJAU,8175.0,5924.0,2012.0,dez-12,Grajaú,23869,GRA
GRAJAU,7769.0,5702.0,2013.0,mar-13,Grajaú,24660,GRA
GRAJAU,7824.0,6898.0,2013.0,jun-13,Grajaú,24660,GRA
GRAJAU,7830.0,8338.0,2013.0,set-13,Grajaú,24660,GRA
GRAJAU,8007.0,5359.0,2013.0,dez-13,Grajaú,24660,GRA
GRAJAU,8079.0,6293.0,2014.0,mar-14,Grajaú,25481,GRA
GRAJAU,8203.0,7253.0,2014.0,jun-14,Grajaú,25481,GRA
GRAJAU,8524.0,8676.0,2014.0,set-14,Grajaú,25481,GRA
GRAJAU,8512.0,6024.0,2014.0,dez-14,Grajaú,25481,GRA
GRAJAU,8492.0,6781.0,2015.0,mar-15,Grajaú,26280,GRA
GRAJAU,8498.0,8018.0,2015.0,jun-15,Grajaú,26280,GRA
GRAJAU,8833.0,9161.0,2015.0,set-15,Grajaú,26280,GRA
GRAJAU,10756.0,4267.0,2015.0,dez-15,Grajaú,26280,GRA
GRAJAU,11089.0,5163.0,2016.0,mar-16,Grajaú,25814,GRA
GRAJAU,11228.0,6245.0,2016.0,jun-16,Grajaú,25814,GRA
GRAJAU,11231.0,7766.0,2016.0,set-16,Grajaú,25814,GRA
GRAJAU,11226.0,4129.0,2016.0,dez-16,Grajaú,25814,GRA
GRAJAU,12424.0,4763.0,2017.0,mar-17,Grajaú,25332,GRA
GRAJAU,12430.0,5736.0,2017.0,jun-17,Grajaú,25332,GRA
GRAJAU,12479.0,6997.0,2017.0,set-17,Grajaú,25332,GRA
GRAJAU,12486.0,2269.0,2017.0,dez-17,Grajaú,25332,GRA
GUAIANASES,750.0,509.0,2006.0,jun-06,Guaianases,7129,GUA
GUAIANASES,865.0,653.0,2006.0,set-06,Guaianases,7129,GUA
GUAIANASES,968.0,1365.0,2006.0,dez-06,Guaianases,7129,GUA
GUAIANASES,1016.0,849.0,2007.0,mar-07,Guaianases,6870,GUA
GUAIANASES,1050.0,773.0,2007.0,jun-07,Guaianases,6870,GUA
GUAIANASES,1175.0,1401.0,2007.0,set-07,Guaianases,6870,GUA
GUAIANASES,1337.0,721.0,2007.0,dez-07,Guaianases,6870,GUA
GUAIANASES,1407.0,884.0,2008.0,mar-08,Guaianases,6618,GUA
GUAIANASES,1526.0,1025.0,2008.0,jun-08,Guaianases,6618,GUA
GUAIANASES,1849.0,1028.0,2008.0,set-08,Guaianases,6618,GUA
GUAIANASES,1915.0,437.0,2008.0,dez-08,Guaianases,6618,GUA
GUAIANASES,2213.0,436.0,2009.0,mar-09,Guaianases,6376,GUA
GUAIANASES,2255.0,560.0,2009.0,jun-09,Guaianases,6376,GUA
GUAIANASES,2197.0,506.0,2009.0,set-09,Guaianases,6376,GUA
GUAIANASES,2275.0,299.0,2009.0,dez-09,Guaianases,6376,GUA
GUAIANASES,2341.0,312.0,2010.0,mar-10,Guaianases,6149,GUA
GUAIANASES,2723.0,295.0,2010.0,jun-10,Guaianases,6149,GUA
GUAIANASES,2972.0,637.0,2010.0,set-10,Guaianases,6149,GUA
GUAIANASES,2948.0,278.0,2010.0,dez-10,Guaianases,6149,GUA
GUAIANASES,4347.0,497.0,2011.0,mar-11,Guaianases,6375,GUA
GUAIANASES,4421.0,701.0,2011.0,jun-11,Guaianases,6375,GUA
GUAIANASES,4410.0,925.0,2011.0,set-11,Guaianases,6375,GUA
GUAIANASES,4395.0,213.0,2011.0,dez-11,Guaianases,6375,GUA
GUAIANASES,4506.0,410.0,2012.0,mar-12,Guaianases,6600,GUA
GUAIANASES,4619.0,576.0,2012.0,jun-12,Guaianases,6600,GUA
GUAIANASES,4698.0,835.0,2012.0,set-12,Guaianases,6600,GUA
GUAIANASES,4884.0,121.0,2012.0,dez-12,Guaianases,6600,GUA
GUAIANASES,4687.0,129.0,2013.0,mar-13,Guaianases,6829,GUA
GUAIANASES,4844.0,342.0,2013.0,jun-13,Guaianases,6829,GUA
GUAIANASES,4889.0,695.0,2013.0,set-13,Guaianases,6829,GUA
GUAIANASES,4877.0,111.0,2013.0,dez-13,Guaianases,6829,GUA
GUAIANASES,4855.0,261.0,2014.0,mar-14,Guaianases,7055,GUA
GUAIANASES,4870.0,383.0,2014.0,jun-14,Guaianases,7055,GUA
GUAIANASES,4882.0,794.0,2014.0,set-14,Guaianases,7055,GUA
GUAIANASES,4839.0,171.0,2014.0,dez-14,Guaianases,7055,GUA
GUAIANASES,4937.0,255.0,2015.0,mar-15,Guaianases,7284,GUA
GUAIANASES,5093.0,419.0,2015.0,jun-15,Guaianases,7284,GUA
GUAIANASES,5191.0,680.0,2015.0,set-15,Guaianases,7284,GUA
GUAIANASES,5246.0,95.0,2015.0,dez-15,Guaianases,7284,GUA
GUAIANASES,5208.0,197.0,2016.0,mar-16,Guaianases,7163,GUA
GUAIANASES,5332.0,368.0,2016.0,jun-16,Guaianases,7163,GUA
GUAIANASES,5338.0,733.0,2016.0,set-16,Guaianases,7163,GUA
GUAIANASES,5350.0,76.0,2016.0,dez-16,Guaianases,7163,GUA
GUAIANASES,5350.0,174.0,2017.0,mar-17,Guaianases,7037,GUA
GUAIANASES,5360.0,318.0,2017.0,jun-17,Guaianases,7037,GUA
GUAIANASES,5368.0,673.0,2017.0,set-17,Guaianases,7037,GUA
GUAIANASES,5438.0,59.0,2017.0,dez-17,Guaianases,7037,GUA
IGUATEMI,704.0,1296.0,2006.0,jun-06,Iguatemi,8361,IGU
IGUATEMI,783.0,2155.0,2006.0,set-06,Iguatemi,8361,IGU
IGUATEMI,815.0,2274.0,2006.0,dez-06,Iguatemi,8361,IGU
IGUATEMI,1161.0,1365.0,2007.0,mar-07,Iguatemi,8239,IGU
IGUATEMI,1278.0,1294.0,2007.0,jun-07,Iguatemi,8239,IGU
IGUATEMI,1287.0,2492.0,2007.0,set-07,Iguatemi,8239,IGU
IGUATEMI,1265.0,1252.0,2007.0,dez-07,Iguatemi,8239,IGU
IGUATEMI,1246.0,1514.0,2008.0,mar-08,Iguatemi,8106,IGU
IGUATEMI,1253.0,1789.0,2008.0,jun-08,Iguatemi,8106,IGU
IGUATEMI,1425.0,2337.0,2008.0,set-08,Iguatemi,8106,IGU
IGUATEMI,1447.0,1065.0,2008.0,dez-08,Iguatemi,8106,IGU
IGUATEMI,1459.0,1469.0,2009.0,mar-09,Iguatemi,7983,IGU
IGUATEMI,1445.0,1877.0,2009.0,jun-09,Iguatemi,7983,IGU
IGUATEMI,1436.0,1959.0,2009.0,set-09,Iguatemi,7983,IGU
IGUATEMI,1741.0,1733.0,2009.0,dez-09,Iguatemi,7983,IGU
IGUATEMI,1762.0,1541.0,2010.0,mar-10,Iguatemi,7840,IGU
IGUATEMI,1769.0,1863.0,2010.0,jun-10,Iguatemi,7840,IGU
IGUATEMI,1772.0,2372.0,2010.0,set-10,Iguatemi,7840,IGU
IGUATEMI,1782.0,2088.0,2010.0,dez-10,Iguatemi,7840,IGU
IGUATEMI,2672.0,2625.0,2011.0,mar-11,Iguatemi,8207,IGU
IGUATEMI,2678.0,2986.0,2011.0,jun-11,Iguatemi,8207,IGU
IGUATEMI,2695.0,3493.0,2011.0,set-11,Iguatemi,8207,IGU
IGUATEMI,2690.0,2015.0,2011.0,dez-11,Iguatemi,8207,IGU
IGUATEMI,2700.0,2815.0,2012.0,mar-12,Iguatemi,8578,IGU
IGUATEMI,2859.0,3192.0,2012.0,jun-12,Iguatemi,8578,IGU
IGUATEMI,2857.0,3770.0,2012.0,set-12,Iguatemi,8578,IGU
IGUATEMI,2859.0,2155.0,2012.0,dez-12,Iguatemi,8578,IGU
IGUATEMI,2675.0,2571.0,2013.0,mar-13,Iguatemi,8956,IGU
IGUATEMI,2690.0,3091.0,2013.0,jun-13,Iguatemi,8956,IGU
IGUATEMI,2687.0,3579.0,2013.0,set-13,Iguatemi,8956,IGU
IGUATEMI,2687.0,2297.0,2013.0,dez-13,Iguatemi,8956,IGU
IGUATEMI,2754.0,2803.0,2014.0,mar-14,Iguatemi,9342,IGU
IGUATEMI,2857.0,3075.0,2014.0,jun-14,Iguatemi,9342,IGU
IGUATEMI,2912.0,3750.0,2014.0,set-14,Iguatemi,9342,IGU
IGUATEMI,2901.0,2243.0,2014.0,dez-14,Iguatemi,9342,IGU
IGUATEMI,3027.0,2840.0,2015.0,mar-15,Iguatemi,9728,IGU
IGUATEMI,3033.0,3371.0,2015.0,jun-15,Iguatemi,9728,IGU
IGUATEMI,3217.0,3784.0,2015.0,set-15,Iguatemi,9728,IGU
IGUATEMI,3350.0,2058.0,2015.0,dez-15,Iguatemi,9728,IGU
IGUATEMI,4663.0,1686.0,2016.0,mar-16,Iguatemi,9683,IGU
IGUATEMI,4687.0,1974.0,2016.0,jun-16,Iguatemi,9683,IGU
IGUATEMI,4958.0,2244.0,2016.0,set-16,Iguatemi,9683,IGU
IGUATEMI,4962.0,1020.0,2016.0,dez-16,Iguatemi,9683,IGU
IGUATEMI,5170.0,1405.0,2017.0,mar-17,Iguatemi,9634,IGU
IGUATEMI,5162.0,1725.0,2017.0,jun-17,Iguatemi,9634,IGU
IGUATEMI,5179.0,2309.0,2017.0,set-17,Iguatemi,9634,IGU
IGUATEMI,5240.0,1035.0,2017.0,dez-17,Iguatemi,9634,IGU
IPIRANGA,728.0,605.0,2006.0,jun-06,Ipiranga,4800,IPI
IPIRANGA,765.0,1156.0,2006.0,set-06,Ipiranga,4800,IPI
IPIRANGA,771.0,1025.0,2006.0,dez-06,Ipiranga,4800,IPI
IPIRANGA,728.0,1059.0,2007.0,mar-07,Ipiranga,4729,IPI
IPIRANGA,751.0,977.0,2007.0,jun-07,Ipiranga,4729,IPI
IPIRANGA,802.0,1591.0,2007.0,set-07,Ipiranga,4729,IPI
IPIRANGA,803.0,838.0,2007.0,dez-07,Ipiranga,4729,IPI
IPIRANGA,914.0,850.0,2008.0,mar-08,Ipiranga,4658,IPI
IPIRANGA,927.0,986.0,2008.0,jun-08,Ipiranga,4658,IPI
IPIRANGA,940.0,1170.0,2008.0,set-08,Ipiranga,4658,IPI
IPIRANGA,948.0,404.0,2008.0,dez-08,Ipiranga,4658,IPI
IPIRANGA,916.0,549.0,2009.0,mar-09,Ipiranga,4593,IPI
IPIRANGA,962.0,709.0,2009.0,jun-09,Ipiranga,4593,IPI
IPIRANGA,954.0,757.0,2009.0,set-09,Ipiranga,4593,IPI
IPIRANGA,936.0,573.0,2009.0,dez-09,Ipiranga,4593,IPI
IPIRANGA,946.0,650.0,2010.0,mar-10,Ipiranga,4523,IPI
IPIRANGA,955.0,851.0,2010.0,jun-10,Ipiranga,4523,IPI
IPIRANGA,956.0,1222.0,2010.0,set-10,Ipiranga,4523,IPI
IPIRANGA,936.0,1038.0,2010.0,dez-10,Ipiranga,4523,IPI
IPIRANGA,1435.0,1228.0,2011.0,mar-11,Ipiranga,4713,IPI
IPIRANGA,1435.0,1416.0,2011.0,jun-11,Ipiranga,4713,IPI
IPIRANGA,1432.0,1720.0,2011.0,set-11,Ipiranga,4713,IPI
IPIRANGA,1422.0,1250.0,2011.0,dez-11,Ipiranga,4713,IPI
IPIRANGA,1450.0,1231.0,2012.0,mar-12,Ipiranga,4910,IPI
IPIRANGA,1467.0,1407.0,2012.0,jun-12,Ipiranga,4910,IPI
IPIRANGA,1568.0,1510.0,2012.0,set-12,Ipiranga,4910,IPI
IPIRANGA,1562.0,748.0,2012.0,dez-12,Ipiranga,4910,IPI
IPIRANGA,1399.0,969.0,2013.0,mar-13,Ipiranga,5109,IPI
IPIRANGA,1421.0,1203.0,2013.0,jun-13,Ipiranga,5109,IPI
IPIRANGA,1518.0,1378.0,2013.0,set-13,Ipiranga,5109,IPI
IPIRANGA,1711.0,616.0,2013.0,dez-13,Ipiranga,5109,IPI
IPIRANGA,1793.0,761.0,2014.0,mar-14,Ipiranga,5315,IPI
IPIRANGA,1902.0,825.0,2014.0,jun-14,Ipiranga,5315,IPI
IPIRANGA,1916.0,1110.0,2014.0,set-14,Ipiranga,5315,IPI
IPIRANGA,1902.0,601.0,2014.0,dez-14,Ipiranga,5315,IPI
IPIRANGA,1911.0,716.0,2015.0,mar-15,Ipiranga,5521,IPI
IPIRANGA,1890.0,911.0,2015.0,jun-15,Ipiranga,5521,IPI
IPIRANGA,1898.0,1051.0,2015.0,set-15,Ipiranga,5521,IPI
IPIRANGA,2075.0,376.0,2015.0,dez-15,Ipiranga,5521,IPI
IPIRANGA,2108.0,488.0,2016.0,mar-16,Ipiranga,5377,IPI
IPIRANGA,2144.0,559.0,2016.0,jun-16,Ipiranga,5377,IPI
IPIRANGA,2143.0,758.0,2016.0,set-16,Ipiranga,5377,IPI
IPIRANGA,2137.0,229.0,2016.0,dez-16,Ipiranga,5377,IPI
IPIRANGA,2054.0,401.0,2017.0,mar-17,Ipiranga,5232,IPI
IPIRANGA,2058.0,533.0,2017.0,jun-17,Ipiranga,5232,IPI
IPIRANGA,2071.0,707.0,2017.0,set-17,Ipiranga,5232,IPI
IPIRANGA,2465.0,100.0,2017.0,dez-17,Ipiranga,5232,IPI
ITAIM BIBI,95.0,124.0,2006.0,jun-06,Itaim Bibi,3217,IBI
ITAIM BIBI,135.0,165.0,2006.0,set-06,Itaim Bibi,3217,IBI
ITAIM BIBI,149.0,234.0,2006.0,dez-06,Itaim Bibi,3217,IBI
ITAIM BIBI,134.0,203.0,2007.0,mar-07,Itaim Bibi,3275,IBI
ITAIM BIBI,144.0,187.0,2007.0,jun-07,Itaim Bibi,3275,IBI
ITAIM BIBI,148.0,374.0,2007.0,set-07,Itaim Bibi,3275,IBI
ITAIM BIBI,148.0,137.0,2007.0,dez-07,Itaim Bibi,3275,IBI
ITAIM BIBI,269.0,167.0,2008.0,mar-08,Itaim Bibi,3333,IBI
ITAIM BIBI,269.0,206.0,2008.0,jun-08,Itaim Bibi,3333,IBI
ITAIM BIBI,275.0,287.0,2008.0,set-08,Itaim Bibi,3333,IBI
ITAIM BIBI,274.0,55.0,2008.0,dez-08,Itaim Bibi,3333,IBI
ITAIM BIBI,304.0,126.0,2009.0,mar-09,Itaim Bibi,3390,IBI
ITAIM BIBI,301.0,169.0,2009.0,jun-09,Itaim Bibi,3390,IBI
ITAIM BIBI,301.0,159.0,2009.0,set-09,Itaim Bibi,3390,IBI
ITAIM BIBI,301.0,106.0,2009.0,dez-09,Itaim Bibi,3390,IBI
ITAIM BIBI,296.0,131.0,2010.0,mar-10,Itaim Bibi,3441,IBI
ITAIM BIBI,300.0,214.0,2010.0,jun-10,Itaim Bibi,3441,IBI
ITAIM BIBI,306.0,297.0,2010.0,set-10,Itaim Bibi,3441,IBI
ITAIM BIBI,303.0,281.0,2010.0,dez-10,Itaim Bibi,3441,IBI
ITAIM BIBI,345.0,298.0,2011.0,mar-11,Itaim Bibi,3609,IBI
ITAIM BIBI,347.0,302.0,2011.0,jun-11,Itaim Bibi,3609,IBI
ITAIM BIBI,340.0,335.0,2011.0,set-11,Itaim Bibi,3609,IBI
ITAIM BIBI,339.0,127.0,2011.0,dez-11,Itaim Bibi,3609,IBI
ITAIM BIBI,359.0,193.0,2012.0,mar-12,Itaim Bibi,3778,IBI
ITAIM BIBI,351.0,264.0,2012.0,jun-12,Itaim Bibi,3778,IBI
ITAIM BIBI,357.0,306.0,2012.0,set-12,Itaim Bibi,3778,IBI
ITAIM BIBI,358.0,97.0,2012.0,dez-12,Itaim Bibi,3778,IBI
ITAIM BIBI,426.0,124.0,2013.0,mar-13,Itaim Bibi,3952,IBI
ITAIM BIBI,448.0,157.0,2013.0,jun-13,Itaim Bibi,3952,IBI
ITAIM BIBI,486.0,225.0,2013.0,set-13,Itaim Bibi,3952,IBI
ITAIM BIBI,484.0,180.0,2013.0,dez-13,Itaim Bibi,3952,IBI
ITAIM BIBI,376.0,206.0,2014.0,mar-14,Itaim Bibi,4122,IBI
ITAIM BIBI,378.0,270.0,2014.0,jun-14,Itaim Bibi,4122,IBI
ITAIM BIBI,378.0,365.0,2014.0,set-14,Itaim Bibi,4122,IBI
ITAIM BIBI,384.0,270.0,2014.0,dez-14,Itaim Bibi,4122,IBI
ITAIM BIBI,384.0,286.0,2015.0,mar-15,Itaim Bibi,4293,IBI
ITAIM BIBI,383.0,324.0,2015.0,jun-15,Itaim Bibi,4293,IBI
ITAIM BIBI,384.0,390.0,2015.0,set-15,Itaim Bibi,4293,IBI
ITAIM BIBI,384.0,220.0,2015.0,dez-15,Itaim Bibi,4293,IBI
ITAIM BIBI,376.0,226.0,2016.0,mar-16,Itaim Bibi,4146,IBI
ITAIM BIBI,376.0,248.0,2016.0,jun-16,Itaim Bibi,4146,IBI
ITAIM BIBI,376.0,303.0,2016.0,set-16,Itaim Bibi,4146,IBI
ITAIM BIBI,376.0,156.0,2016.0,dez-16,Itaim Bibi,4146,IBI
ITAIM BIBI,388.0,161.0,2017.0,mar-17,Itaim Bibi,3998,IBI
ITAIM BIBI,390.0,206.0,2017.0,jun-17,Itaim Bibi,3998,IBI
ITAIM BIBI,391.0,277.0,2017.0,set-17,Itaim Bibi,3998,IBI
ITAIM BIBI,392.0,180.0,2017.0,dez-17,Itaim Bibi,3998,IBI
ITAIM PAULISTA,1284.0,1963.0,2006.0,jun-06,Itaim Paulista,15318,IPA
ITAIM PAULISTA,1303.0,2396.0,2006.0,set-06,Itaim Paulista,15318,IPA
ITAIM PAULISTA,1338.0,3374.0,2006.0,dez-06,Itaim Paulista,15318,IPA
ITAIM PAULISTA,1071.0,2275.0,2007.0,mar-07,Itaim Paulista,14808,IPA
ITAIM PAULISTA,1555.0,1917.0,2007.0,jun-07,Itaim Paulista,14808,IPA
ITAIM PAULISTA,1620.0,4116.0,2007.0,set-07,Itaim Paulista,14808,IPA
ITAIM PAULISTA,1653.0,2271.0,2007.0,dez-07,Itaim Paulista,14808,IPA
ITAIM PAULISTA,2057.0,2776.0,2008.0,mar-08,Itaim Paulista,14311,IPA
ITAIM PAULISTA,2211.0,3213.0,2008.0,jun-08,Itaim Paulista,14311,IPA
ITAIM PAULISTA,2326.0,3937.0,2008.0,set-08,Itaim Paulista,14311,IPA
ITAIM PAULISTA,2335.0,1529.0,2008.0,dez-08,Itaim Paulista,14311,IPA
ITAIM PAULISTA,2647.0,1771.0,2009.0,mar-09,Itaim Paulista,13818,IPA
ITAIM PAULISTA,2795.0,2128.0,2009.0,jun-09,Itaim Paulista,13818,IPA
ITAIM PAULISTA,2841.0,2159.0,2009.0,set-09,Itaim Paulista,13818,IPA
ITAIM PAULISTA,3076.0,2020.0,2009.0,dez-09,Itaim Paulista,13818,IPA
ITAIM PAULISTA,3278.0,2084.0,2010.0,mar-10,Itaim Paulista,13353,IPA
ITAIM PAULISTA,3314.0,2438.0,2010.0,jun-10,Itaim Paulista,13353,IPA
ITAIM PAULISTA,3330.0,3279.0,2010.0,set-10,Itaim Paulista,13353,IPA
ITAIM PAULISTA,3298.0,2625.0,2010.0,dez-10,Itaim Paulista,13353,IPA
ITAIM PAULISTA,4927.0,3307.0,2011.0,mar-11,Itaim Paulista,13664,IPA
ITAIM PAULISTA,5005.0,3822.0,2011.0,jun-11,Itaim Paulista,13664,IPA
ITAIM PAULISTA,5014.0,4854.0,2011.0,set-11,Itaim Paulista,13664,IPA
ITAIM PAULISTA,4979.0,2632.0,2011.0,dez-11,Itaim Paulista,13664,IPA
ITAIM PAULISTA,5132.0,3415.0,2012.0,mar-12,Itaim Paulista,13970,IPA
ITAIM PAULISTA,5295.0,4020.0,2012.0,jun-12,Itaim Paulista,13970,IPA
ITAIM PAULISTA,5510.0,4741.0,2012.0,set-12,Itaim Paulista,13970,IPA
ITAIM PAULISTA,5479.0,2430.0,2012.0,dez-12,Itaim Paulista,13970,IPA
ITAIM PAULISTA,5329.0,2685.0,2013.0,mar-13,Itaim Paulista,14270,IPA
ITAIM PAULISTA,5395.0,3349.0,2013.0,jun-13,Itaim Paulista,14270,IPA
ITAIM PAULISTA,5544.0,4239.0,2013.0,set-13,Itaim Paulista,14270,IPA
ITAIM PAULISTA,5662.0,2598.0,2013.0,dez-13,Itaim Paulista,14270,IPA
